3,-0.0011143,9.6357,2.2695,-2.6641,0.25998,0.58538,0.12551,0.62753,1.0125,90791,1
3,-0.0074773,9.8639,1.6332,-10.112,1.6822,0.033828,0.11538,0.66802,1.0225,90830,1
3,0.044659,9.7048,2.085,-6.0239,2.0645,-0.88375,0.12348,0.67409,1.025,90850,1
3,0.069313,9.7549,2.1694,-7.7819,2.7527,-1.7551,0.11538,0.65385,1.0175,90869,1
3,0.045999,9.7195,2.219,-8.5824,2.9821,-2.0178,0.12551,0.65789,1.025,90889,1
3,0.0096873,9.6698,2.1592,-10.676,2.5692,-2.6571,0.10526,0.65182,1.035,90928,1
3,-0.025523,9.5741,2.2096,-10.83,1.4222,-2.7943,0.12146,0.62146,1.0325,90947,1
3,-0.10945,9.5479,2.1506,-9.9118,0.16822,-2.9994,0.12551,0.62753,1.02,90986,1
3,-0.1556,9.6468,2.2969,-5.9864,-1.4375,-1.7439,0.12146,0.64777,1.0425,91026,1
3,-0.048825,9.4303,2.2603,-5.4024,0.27527,-1.649,0.12146,0.63563,1.0425,91065,1
3,-0.095118,9.6734,2.393,1.8349,-1.3764,-0.64011,0.11943,0.6417,1.0425,91084,1
3,-0.059647,9.601,2.3686,1.1253,-0.90228,-1.0212,0.10729,0.64575,1.04,91123,1
3,-0.037071,9.6951,2.2453,2.6664,-1.4375,-1.8919,0.10324,0.62551,1.035,91143,1
3,-0.0012423,9.6957,2.2567,-3.091,1.9422,-0.67745,0.10729,0.60931,1.0425,91182,1
3,0.024154,9.6269,2.4154,-1.1989,-1.9728,-1.7396,0.11538,0.63563,1.035,91201,1
3,-0.12295,9.7133,1.9907,-2.8099,-2.7221,-0.18604,0.09919,0.56883,1.0375,91240,1
3,-0.093298,9.7614,2.575,1.0145,2.2175,-1.3602,0.11741,0.62551,1.04,91260,1
3,-0.03659,9.7563,2.2934,-2.6209,1.4375,-1.2311,0.11741,0.62955,1.035,91299,1
3,-0.024425,9.5763,2.3194,2.9676,-1.0705,0.61305,0.097166,0.58502,1.0325,91319,1
3,-0.035716,9.5533,2.3808,2.3417,-1.2387,0.93368,0.093117,0.61134,1.0375,91358,1
3,-0.13227,9.5376,2.2487,0.54093,-0.59642,0.38762,0.10931,0.63563,1.045,91377,1
3,-0.046518,9.5192,2.4911,1.7207,-1.1317,0.21265,0.10526,0.62955,1.03,91416,1
3,-0.036697,9.6116,2.2827,-1.7067,-1.0399,-0.34128,0.12146,0.61336,1.0375,91436,1
3,-0.047016,9.6267,2.4413,1.5438,-1.6516,-0.59543,0.12551,0.63968,1.03,91475,1
3,-0.023094,9.6753,2.4525,0.87089,-0.84111,-0.375,0.12146,0.64777,1.04,91514,1
3,-0.070829,9.7108,2.4409,-0.20551,-1.0093,-0.60363,0.12146,0.64777,1.04,93475,1
3,-0.023094,9.6753,2.4525,-2.4993,-1.0705,-1.3474,0.11336,0.61134,1.0375,93533,1
3,-0.012402,9.5887,2.3312,-3.1454,-0.67289,-1.5106,0.11943,0.6336,1.05,93553,1
3,-0.00073779,9.5281,2.3072,-2.7151,-0.38232,-1.4496,0.10729,0.60324,1.04,93572,1
3,0.023428,9.5772,2.3428,-0.96427,-0.55054,-1.2912,0.12146,0.60729,1.035,93611,1
3,-0.035722,9.6135,2.3802,0.052641,-0.47408,-0.87373,0.10324,0.60324,1.0425,93631,1
3,-0.023946,9.6616,2.3673,-0.77906,-0.2141,-1.1835,0.11134,0.60526,1.0375,93670,1
3,-0.071435,9.6734,2.3803,-2.2361,-0.79523,-1.1149,0.12551,0.63968,1.0425,93690,1
3,0.00011071,9.578,2.392,-1.3791,-0.27527,-1.3442,0.11741,0.63968,1.05,93729,1
3,-0.048964,9.5987,2.2465,-3.8095,1.1011,-0.40589,0.11943,0.61741,1.035,93748,1
3,0.062934,9.3804,2.722,-7.4093,1.4375,-1.3217,0.12955,0.6336,1.05,93787,1
3,-0.17007,9.6777,2.0408,-1.0842,-2.6304,-1.0068,0.11336,0.60931,1.035,93807,1
3,-0.044443,9.4993,2.6986,-7.2864,-1.0705,-1.3149,0.11741,0.61741,1.0475,93826,1
3,-0.058801,9.675,2.4532,-1.1261,-0.015293,-2.1263,0.10526,0.60121,1.0425,93846,1
3,-0.071302,9.5652,2.3936,-3.1071,0.70347,-2.289,0.11538,0.58502,1.0475,93885,1
3,-0.10653,9.6141,2.4426,2.2737,-0.82581,-1.2664,0.12955,0.62551,1.0475,93904,1
3,-0.11819,9.6144,2.4672,1.9701,-2.1104,-0.93513,0.12146,0.62551,1.055,93944,1
3,-0.047502,9.6136,2.3926,-0.1066,-1.3305,-1.4532,0.10931,0.62753,1.045,93983,1
3,-0.060276,9.7925,2.3057,4.1607,-0.56584,-1.2957,0.11943,0.6336,1.0475,94002,1
3,0.00060072,9.5549,2.441,0.12509,-0.18351,-1.3014,0.11134,0.59717,1.0425,94022,1
3,-0.047011,9.5785,2.4417,1.8577,-0.091757,-1.4301,0.11741,0.61336,1.045,94061,1
3,-0.071429,9.6132,2.3809,0.90621,-0.22939,-1.4458,0.11336,0.62348,1.04,94080,1
3,-0.07155,9.6009,2.3688,0.43353,-0.30586,-1.1458,0.10324,0.5749,1.0425,94119,1
3,-0.082963,9.5897,2.418,0.13946,-0.061171,-1.3987,0.12348,0.62146,1.035,94139,1
3,-0.14272,9.6127,2.3945,0.0014881,0.030586,-1.3856,0.11741,0.63563,1.0475,94178,1
3,-0.1188,9.6252,2.4061,-0.33526,-0.045879,-1.3023,0.10324,0.62146,1.04,94197,1
3,-0.082721,9.6022,2.4422,-0.1801,-0.51996,-1.1311,0.11336,0.60526,1.0275,94217,1
3,-0.071186,9.6257,2.4052,0.46454,-0.73406,-1.1136,0.10931,0.58907,1.04,94236,1
3,-0.11891,9.5889,2.3943,0.26643,-0.62701,-0.97743,0.11538,0.59312,1.035,94276,1
3,-0.11941,9.6361,2.3451,0.28067,-0.96345,-1.0872,0.10324,0.60931,1.0375,94295,1
3,-0.10738,9.6123,2.3572,-0.86692,-1.1011,-0.76255,0.12146,0.61336,1.045,94315,1
3,-0.04701,9.5664,2.4419,-0.72957,-0.77994,-0.8383,0.10729,0.60121,1.0475,94334,1
3,-0.1782,9.7454,2.4183,-0.091337,-1.8963,-1.4615,0.11943,0.59919,1.04,94373,1
3,0.062812,9.3801,2.7098,-7.9102,1.1776,-0.78326,0.10931,0.63158,1.0475,94393,1
3,-0.14322,9.7563,2.3443,-0.14124,-2.8751,-0.31429,0.10931,0.60931,1.05,94432,1
3,-0.05659,9.5108,2.6743,-0.12488,-0.81052,-0.21245,0.11538,0.62146,1.0425,94451,1
3,-0.071189,9.6498,2.4049,-1.2587,-0.44349,-0.046584,0.10526,0.62753,1.045,94490,1
3,-0.083935,9.5516,2.3208,0.70305,-0.48937,-0.27972,0.10121,0.583,1.0425,94510,1
3,-0.095229,9.5648,2.3819,0.87367,-1.2693,-0.096405,0.12146,0.61134,1.04,94529,1
3,-0.070694,9.5785,2.4544,1.0717,-1.254,-0.23744,0.11741,0.58502,1.035,94549,1
3,-0.094254,9.5667,2.4794,1.854,-1.5293,-0.26501,0.11538,0.62551,1.04,94569,1
3,-0.081744,9.5921,2.5399,2.5445,-0.82581,-0.26929,0.11943,0.60526,1.035,94588,1
3,-0.022115,9.6411,2.5504,0.89466,-1.254,-1.0663,0.12551,0.63765,1.0525,94627,1
3,-0.047501,9.6016,2.3927,1.9076,-0.76464,-1.0499,0.10931,0.61336,1.045,94647,1
3,-0.082841,9.5899,2.4301,4.4754,-1.6975,-0.51523,0.11336,0.59717,1.0425,94686,1
3,-0.047377,9.5778,2.4052,3.508,-1.254,-0.58483,0.10931,0.61943,1.035,94705,1
3,-0.059407,9.6376,2.3926,2.1414,-1.4222,-0.68749,0.11134,0.62348,1.04,94744,1
3,-0.083333,9.6251,2.381,2.6128,-0.67289,-1.1067,0.12146,0.61134,1.025,94764,1
3,-0.059533,9.6735,2.3801,2.8923,-1.4681,-0.78546,0.13158,0.62955,1.025,94803,1
3,-0.048236,9.6363,2.3192,0.91397,-0.77994,-0.67014,0.11943,0.61943,1.03,94822,1
3,-0.048357,9.624,2.3072,0.74903,-1.1317,-0.28525,0.12348,0.63563,1.035,94861,1
3,-0.03633,9.6002,2.3194,1.4255,-1.147,-0.15296,0.10931,0.58907,1.0275,94881,1
3,-0.05953,9.6494,2.3803,1.732,-1.1164,-0.18802,0.11943,0.6417,1.035,94920,1
3,-0.047997,9.6849,2.3431,0.51845,-0.44349,-0.32585,0.12348,0.59919,1.0325,94940,1
3,-0.012898,9.672,2.2816,-0.29491,-0.35174,-0.33677,0.12955,0.63158,1.0375,94979,1
3,-0.048841,9.5869,2.2588,-0.15649,-0.4282,-0.30433,0.12551,0.61538,1.03,94998,1
3,-0.024544,9.5399,2.3075,0.80431,-0.91757,-0.89428,0.1336,0.62348,1.035,95037,1
3,-0.075336,9.6656,1.9902,-8.6556,1.1623,-0.12914,0.13158,0.6417,1.045,95057,1
3,0.085385,9.5104,2.5861,-0.14056,-0.84111,-1.7801,0.13158,0.62551,1.025,95076,1
3,-0.050696,9.8482,2.0733,-2.372,-2.3704,-0.89669,0.12955,0.64777,1.0425,95115,1
3,-0.043721,9.5971,2.7708,-1.1919,0.84111,-1.037,0.13158,0.63158,1.0375,95154,1
3,-0.084671,9.5983,2.2472,-2.4829,1.3152,-1.243,0.11741,0.60729,1.05,95174,1
3,-0.060741,9.5626,2.2592,0.26545,0.65759,-1.075,0.12753,0.59109,1.035,95213,1
3,-0.083451,9.5887,2.3692,-1.6252,0.8564,-1.4024,0.11943,0.61741,1.025,95252,1
3,-0.094989,9.6014,2.4059,-0.71832,0.99404,-1.2478,0.1336,0.63563,1.0475,95291,1
3,-0.048369,9.7444,2.306,1.0632,0.88699,-1.0921,0.10526,0.60526,1.0425,95311,1
3,-0.034377,9.5801,2.5146,-2.2004,0.10705,-0.61295,0.10931,0.59312,1.04,95350,1
3,-0.095717,9.5638,2.3331,-3.6938,1.1164,-1.1152,0.11741,0.61741,1.045,95369,1
3,-0.10737,9.528,2.3581,-2.6814,0.74935,-1.1414,0.11538,0.62551,1.0425,95408,1
3,-0.059277,9.5535,2.4057,-1.1876,-0.29056,-0.60717,0.12551,0.59919,1.035,95428,1
3,-0.071065,9.6259,2.4174,-0.86515,-0.13764,-0.58575,0.12551,0.63563,1.05,95467,1
3,-0.10689,9.5651,2.4065,-2.2759,-0.091757,-0.49657,0.095142,0.58704,1.0325,95486,1
3,-0.094743,9.5778,2.4305,-1.985,0.24469,-0.55908,0.11134,0.60324,1.0375,95526,1
3,-0.082598,9.5904,2.4545,-1.4806,0.061171,-0.75675,0.12551,0.62955,1.0475,95545,1
3,-0.094622,9.5901,2.4426,-0.14204,-0.48937,-0.39433,0.11538,0.62348,1.0425,95565,1
3,-0.071059,9.5657,2.418,0.64133,-0.76464,-0.31424,0.11134,0.62146,1.045,95584,1
3,-0.094988,9.5893,2.406,1.0255,-1.1776,-0.25542,0.10931,0.59312,1.045,95623,1
3,-0.09486,9.5294,2.4188,1.1779,-1.2999,-0.35972,0.078947,0.56073,1.035,95643,1
3,-0.059402,9.5894,2.3931,2.0826,-1.1164,-0.42226,0.13158,0.63563,1.035,95682,1
3,-0.047506,9.6498,2.3923,1.7583,-1.5752,-0.6314,0.12753,0.60526,1.035,95701,1
3,-0.047138,9.6264,2.4291,1.5155,-1.7281,-0.36135,0.12955,0.63158,1.045,95721,1
3,-0.070692,9.5544,2.4547,1.899,-1.5293,-0.37314,0.13158,0.62955,1.0425,95740,1
3,-0.071803,9.6968,2.3435,3.3357,-2.6763,-0.94154,0.11134,0.62146,1.0375,95760,1
3,-0.061858,9.7652,2.1475,1.6608,-1.3611,0.36086,0.10526,0.61741,1.0425,95779,1
3,0.06417,9.2142,2.8456,-7.1216,-0.24469,-0.18049,0.11538,0.62348,1.04,95819,1
3,-0.098779,9.7022,2.0269,1.3917,-3.7315,-0.46457,0.12146,0.60729,1.04,95838,1
3,0.0045076,9.5025,2.8317,-2.1037,-1.8046,-0.1529,0.12955,0.59514,1.04,95877,1
3,-0.048601,9.6235,2.2828,0.80712,0.15293,-0.6141,0.13968,0.62146,1.0375,95916,1
3,-0.060254,9.5757,2.3079,4.9204,-0.90228,-0.52073,0.13158,0.64575,1.04,95955,1
3,-0.048114,9.6365,2.3314,3.0298,-0.81052,-0.8439,0.11943,0.6417,1.0325,95975,1
3,-0.05977,9.6128,2.3563,1.0939,-1.0858,-1.0904,0.11336,0.61538,1.0325,96014,1
3,-0.023941,9.6134,2.3678,1.0331,-0.68818,-1.0288,0.12348,0.63158,1.035,96033,1
3,-0.02651,9.6926,2.1109,4.6147,-0.48937,-0.39575,0.11943,0.63968,1.03,96072,1
3,-0.025168,9.6832,2.2451,5.1248,-1.0246,-0.025645,0.13158,0.62348,1.03,96092,1
3,-0.012405,9.6128,2.3309,2.1934,-0.74935,-0.084254,0.12753,0.65182,1.04,96131,1
3,-0.0013618,9.6714,2.2448,2.0103,-0.4282,0.012408,0.1336,0.60729,1.02,96151,1
3,-0.02492,9.6476,2.2699,0.91836,-0.22939,-0.23074,0.13563,0.6417,1.025,96190,1
3,-0.048966,9.6227,2.2462,1.0431,-0.27527,-0.030185,0.13158,0.63563,1.02,96209,1
3,-0.049332,9.622,2.2096,0.22823,0.16822,-0.1936,0.12955,0.64777,1.035,96248,1
3,-0.037311,9.6585,2.2212,0.73555,-0.030586,-0.098426,0.1336,0.62348,1.03,96268,1
3,-0.00148,9.635,2.2329,0.45871,0.10705,-0.16269,0.13158,0.63563,1.0275,96307,1
3,-0.025164,9.6471,2.2455,0.61176,-0.10705,-0.2018,0.12753,0.60729,1.03,96326,1
3,-0.025164,9.6471,2.2455,0.41155,-0.15293,-0.27488,0.12955,0.65182,1.035,96346,1
3,-0.024924,9.6837,2.2695,-0.61929,0.091757,-0.55124,0.13765,0.62146,1.0275,96365,1
3,0.010542,9.6595,2.2447,-1.4178,-0.10705,-0.61221,0.1336,0.65385,1.0325,96404,1
3,0.010299,9.6469,2.2204,-0.52746,-0.10705,-0.57497,0.11538,0.60324,1.0225,96424,1
3,-0.0020884,9.6217,2.1721,0.070008,-0.15293,-0.6714,0.12955,0.62551,1.025,96463,1
3,-0.013262,9.6472,2.2453,-0.17565,-0.48937,-0.68625,0.13158,0.64372,1.03,96483,1
3,-0.00050121,9.6008,2.3308,0.95167,-2.2633,-1.5034,0.13158,0.65385,1.0325,96522,1
3,-0.063797,9.6408,1.9536,-6.9909,1.4834,-0.91236,0.13765,0.62348,1.0225,96541,1
3,0.12098,9.4382,2.5739,3.941,-1.6058,-1.7903,0.1417,0.63158,1.025,96580,1
3,-0.073127,9.5254,2.2111,-5.9901,-0.38232,-0.57086,0.12146,0.63158,1.0325,96600,1
3,0.025862,9.6182,2.5862,0.22095,0.30586,-0.922,0.13563,0.64777,1.0325,96619,1
3,0.034341,9.7199,2.2436,-2.6323,0.87169,-0.83919,0.12348,0.64777,1.035,96639,1
3,0.0096945,9.5975,2.1599,-0.3759,0.33644,-0.76343,0.12146,0.64372,1.035,96658,1
3,-0.01399,9.6096,2.1725,2.6633,-0.16822,-0.66596,0.11538,0.58704,1.025,96678,1
3,-0.036701,9.6477,2.2823,2.7554,-0.30586,-0.66137,0.12551,0.60324,1.0275,96717,1
3,0.010544,9.6354,2.2449,-0.50118,-0.25998,-1.0152,0.13158,0.62753,1.0275,96736,1
3,-0.049213,9.6463,2.2216,0.29922,0.25998,-0.76712,0.13158,0.62955,1.0275,96756,1
3,0.035083,9.613,2.3178,-0.70091,-0.71876,-1.041,0.11741,0.62348,1.035,96776,1
3,-0.050444,9.7644,2.0985,2.0032,0.33644,-0.69493,0.13158,0.60324,1.025,96815,1
3,-0.00050964,9.6851,2.33,1.6347,0.19881,-0.7165,0.12753,0.61134,1.02,96834,1
3,0.022326,9.6232,2.2326,-1.143,0.47408,-0.74588,0.13765,0.6336,1.035,96854,1
3,-0.013135,9.5992,2.2579,-0.14742,0.25998,-0.93186,0.13158,0.64575,1.035,96873,1
